covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
subject_id,-1.327383188907762e-08,0.9999999867261681,1.0412017895255795e-08,-3.3681011970165514e-08,7.133348192010273e-09,0.9999999663189885,1.0000000071333481,0.0,-1.2748568070677062,0.20235992954169169,2.3050044529514904
gender,0.1736989637128852,1.1896973698290685,0.07011914332192377,0.03626796817511235,0.31112995925065806,1.036933674489196,1.3649665996963922,0.0,2.4771974596925186,0.013241861967797182,6.238750192792849
anchor_age,0.34474302716599414,1.4116271232328248,0.014868874926879622,0.31560056781867946,0.37388548651330883,1.3710824917656124,1.4533707103797173,0.0,23.185548930993786,6.370094170857247e-119,392.6381285911986
disch_age,-0.348390441872088,0.7058232394608427,0.014847516924183384,-0.37749104030333636,-0.31928984344083966,0.6855793441397379,0.7266648997252395,0.0,-23.464559336829954,9.388807732363944e-122,402.0442856119698
CKD_stage_first,-1.0272027112368025,0.3580070101900133,0.04921990460122246,-1.1236719515776958,-0.9307334708959092,0.32508390797902853,0.39426442281314217,0.0,-20.86966075125814,1.0104827823118154e-96,318.89005236944337
eGFR_first,-0.030444752124078035,0.9700140218011565,0.01393325617335729,-0.0577534324112287,-0.0031360718369273753,0.9438826496162109,0.9968688404998671,0.0,-2.1850421570726217,0.0288857557208482,5.11349795023057
eGFR_last,0.03225873575612197,1.0327846890660684,0.014150711872801472,0.004523850129827745,0.05999362138241619,1.004534098187558,1.0618297735176938,0.0,2.2796546241694893,0.022628180497671017,5.465735605723165
eGFR_min,-0.00976419512199398,0.9902833198569349,0.013694668561389511,-0.03660525228253038,0.017076862038542417,0.9640566193965263,1.0172235051928173,0.0,-0.7129924377668377,0.4758504366462114,1.0714198999570794
eGFR_max,0.005325834099479369,1.00534004156491,0.01392445466385136,-0.02196559554603008,0.03261726374498882,0.97827389145131,1.0331550376697745,0.0,0.3824806233385587,0.7021048986946683,0.510241500937705
eGFR_mean,-0.011143885994516383,0.9889179770913756,0.013863649447575744,-0.038316139606053456,0.016028367617020693,0.962408637305066,1.0161575109643404,0.0,-0.8038205262370544,0.4215006335075493,1.2463932953747785
eGFR_median,-0.01770147678097901,0.9824542739988188,0.01388723104541353,-0.04491994947497606,0.009516995913018033,0.9560740129965812,1.0095624265252334,0.0,-1.2746584774957852,0.2024301496895719,2.3045039156837497
"Albumin/Creatinine,_Urine_first",5.306789131445129e-05,1.0000530692994398,0.0001253437030573536,-0.00019260125236684485,0.00029873703499574744,0.9998074172940635,1.0002987816613473,0.0,0.423378997269364,0.672018765994853,0.5734265743391369
"Albumin/Creatinine,_Urine_last",4.041016940365931e-05,1.0000404109859056,0.0001272982591559378,-0.00020908983383662497,0.00028991017264394357,0.9997909320239192,1.0002899522006592,0.0,0.3174447920309551,0.7509061242135578,0.41329553681089015
"Albumin/Creatinine,_Urine_min",4.263279975758215e-05,1.0000426337085484,0.00018285120988388592,-0.00031574898614440856,0.0004010145856595729,0.9996843008573207,1.0004010950027578,0.0,0.23315568863150976,0.8156405129847067,0.2939946588774501
"Albumin/Creatinine,_Urine_max",1.1701028156463606e-05,1.0000117010966139,0.0001435458508006565,-0.0002696436695429832,0.00029304572585591045,0.999730392681044,1.0002930886679493,0.0,0.08151422065631793,0.9350330160650301,0.09691078734983406
"Albumin/Creatinine,_Urine_mean",0.00019444570593072028,1.0001944646117225,0.00035339143457131035,-0.000498188778273991,0.0008870801901354315,0.9995019352971503,1.0008874737621354,0.0,0.5502275576276973,0.5821633043646338,0.7805041902938066
"Albumin/Creatinine,_Urine_median",-0.000250573396661725,0.9997494579942299,0.00021713094827803848,-0.0006761422352157097,0.0001749954418922597,0.9993240862974356,1.0001750107544878,0.0,-1.1540197224251196,0.24849208323856425,2.008728205491756
Bicarbonate_first,-0.00014372975541635134,0.9998562805732101,0.009305361045296773,-0.018381902267340017,0.018094442756507317,0.9817860144478032,1.0182591390487195,0.0,-0.015445908516252247,0.9876764380871262,0.017889601276393753
Bicarbonate_last,0.015909986876867083,1.0160372246060143,0.008506146645747175,-0.0007617541960135664,0.03258172794974773,0.9992385358650575,1.033118324336226,0.0,1.8704106029986693,0.06142682069347768,4.0249874750135275
Bicarbonate_min,-0.012045402642527073,0.9880268528135504,0.019247857521387465,-0.0497705101640049,0.025679704878950754,0.9514477470357796,1.0260122691151203,0.0,-0.6258048527812872,0.5314429484573513,0.9120132712315758
Bicarbonate_max,0.017569906143509867,1.0177251649055066,0.016079296674680364,-0.013944936235598303,0.04908474852261804,0.9861518440006766,1.0503093591347885,0.0,1.0927036486102484,0.27452393729857166,1.8649961434117863
Bicarbonate_mean,-0.03386605875860171,0.9667009770953953,0.05847222940492152,-0.1484695224880118,0.08073740497080839,0.8620262791864018,1.0840861835432702,0.0,-0.5791819313759782,0.5624664213004253,0.8301611234809796
Bicarbonate_median,-0.023597642519811404,0.9766786046528311,0.04417841280931672,-0.11018574052021517,0.06299045548059236,0.8956677580501882,1.0650166741104794,0.0,-0.5341441898708261,0.5932417784758846,0.7533078931204934
Albumin_first,-0.027306865633745462,0.9730625962344248,0.07773352576394423,-0.17966177652239254,0.12504804525490162,0.8355527671877225,1.133202896780966,0.0,-0.3512881393887762,0.7253721920641423,0.463206655810408
Albumin_last,-0.12904197305838935,0.8789370730942545,0.07419342271598828,-0.27445840947148226,0.016374463354703578,0.7599836117117086,1.0165092596135425,0.0,-1.7392643220189585,0.08198827993306326,3.6084384957867894
Albumin_min,0.16662776132266793,1.181314452526454,0.12663116972947494,-0.08156477066728166,0.4148202933126175,0.9216730105446176,1.5140986225942226,0.0,1.3158510789929416,0.18822403125256315,2.4094772608931936
Albumin_max,0.06147702670531254,1.0634060663072458,0.1311942874191528,-0.1956590516136232,0.3186131050242483,0.8222925462063483,1.375219156583813,0.0,0.46859530178245884,0.6393589361513822,0.6453020071861885
Albumin_mean,-0.5953947445023745,0.551344882544712,0.3989722818062147,-1.3773660476723204,0.1865765586675714,0.25224207243076996,1.2051168806967067,0.0,-1.4923210750554456,0.13561499440290256,2.882411394622813
Albumin_median,0.11988300913037535,1.1273649524578573,0.25654676942837834,-0.38293941929934755,0.6227054375600982,0.6818542052403024,1.8639640648434392,0.0,0.46729494741832556,0.6402888708495038,0.6432051608411808
Phosphate_first,0.0886459853118663,1.0926937582065253,0.035496884279414984,0.01907337056082689,0.1582186000629057,1.019256429289868,1.1714222396962113,0.0,2.4972891878083234,0.012514685141507626,6.320234195232674
Phosphate_last,0.025835698061477893,1.0261723325183667,0.02931607565069266,-0.03162275438193135,0.08329415050488714,0.9688720158681715,1.0868614623806665,0.0,0.8812809179958391,0.37816579161418373,1.4029092300150174
Phosphate_min,-0.2418262402310652,0.7851926005839157,0.0704264946058426,-0.3798596332159211,-0.1037928472462093,0.6839574073764417,0.9014120080614954,0.0,-3.433739554758462,0.0005953159025233988,10.714056946320307
Phosphate_max,-0.008588470588952471,0.9914483049673406,0.029957575085741033,-0.06730423882115932,0.050127297643254375,0.9349107219282022,1.0514049292271366,0.0,-0.28668777644290516,0.7743513978842864,0.3689396900947768
Phosphate_mean,0.35623217117809425,1.4279390360696498,0.18149399156558427,0.0005104842991327518,0.7119538580570557,1.000510614618417,2.037969273828419,0.0,1.9627766633220305,0.04967213057866734,4.3314195603872285
Phosphate_median,-0.21397307037595134,0.8073701269039154,0.142943769985038,-0.4941377113610034,0.06619157060910072,0.6100967600501787,1.0684313776116956,0.0,-1.4969037853020668,0.13441829514456638,2.895198583868578
"Calcium,_Total_first",0.05913117542449944,1.0609143975094362,0.05330734424564687,-0.04534929940844693,0.1636116502574458,0.9556636107920919,1.177756844701786,0.0,1.109250071660213,0.26732231735659406,1.903347809137047
"Calcium,_Total_last",0.026835117531745875,1.0271984217887253,0.0535434580772847,-0.0781081319074624,0.13177836697095413,0.9248644137831451,1.140855439998201,0.0,0.5011838699885993,0.6162417251674239,0.6984317256322256
"Calcium,_Total_min",0.12953991978586255,1.1383045514297414,0.07740545853099955,-0.022171991141705233,0.2812518307134303,0.9780720008641313,1.3247871840323358,0.0,1.673524351438136,0.0942241167997433,3.407759822778191
"Calcium,_Total_max",-0.02909209472642753,0.9713270062524407,0.06349874089482857,-0.15354733994393222,0.09536315049107716,0.8576601616538089,1.1000582692986962,0.0,-0.4581523084782431,0.6468430206109912,0.6285124612858387
"Calcium,_Total_mean",-0.11938481155055929,0.8874662277903677,0.2958404551809671,-0.6992214488751908,0.46045182577407223,0.4969720713778734,1.5847898721648983,0.0,-0.4035445776931725,0.6865476479002377,0.542568244866151
"Calcium,_Total_median",0.04497541761800551,1.046002146368339,0.23589143272828847,-0.4173632947909929,0.5073141300270039,0.6587815445612972,1.6608244405750323,0.0,0.19066151363712494,0.8487907931570967,0.23651908747850783
"Acute kidney failure, unspecified",0.08885173805452974,1.092918606074907,0.08195418824561825,-0.07177551928909785,0.24947899539815732,0.9307398054954338,1.2833566077781529,0.0,1.0841634815323826,0.27829232018775363,1.8453269985783136
Creatinine_last,-0.014602129144590737,0.9855039649156981,0.024463240421566154,-0.06254919931600485,0.03334494102682338,0.9393668454702795,1.0339071147208057,0.0,-0.5969008558538256,0.5505735758471852,0.8609927238006405
Other and unspecified hyperlipidemia,0.015462975721001497,1.0155831461284743,0.0724011236697762,-0.12644061911199028,0.15736657055399328,0.8812264760005869,1.1704245784593552,0.0,0.2135736979929844,0.8308795120972784,0.26728881151713213
Renal dialysis status,0.733033241007119,2.081384382867923,0.10111578951341214,0.5348499352924982,0.9312165467217397,1.7071920337575708,2.5375944027288444,0.0,7.249443875527357,4.1848632327052757e-13,41.119884759319724
"Anemia, unspecified",-0.026876636093645722,0.9734813265763134,0.06668919939473106,-0.15758506506512895,0.10383179287783752,0.8542041475864055,1.1094138279127466,0.0,-0.4030133265592805,0.686938420785656,0.5417473175455586
Chloride_max,0.008818320434667503,1.008857316364229,0.010557094005649375,-0.011873203597808966,0.02950984446714397,0.9881970047433403,1.0299495747267322,0.0,0.8352980877075254,0.40354989384124484,1.3091810393586703
MCHC_min,0.022284985873742506,1.0225351510242373,0.02881111458646256,-0.03418376107018073,0.07875373281766573,0.9663939027420653,1.0819378434750218,0.0,0.7734857256863474,0.439234973328292,1.1869351638627688
hadm_id_last,7.941844064080346e-09,1.000000007941844,1.0335732193179623e-08,-1.2315818788402897e-08,2.8199506916563588e-08,0.9999999876841813,1.0000000281995074,0.0,0.7683871752521836,0.44225719729558144,1.1770424733551175
"Peripheral vascular disease, unspecified",-0.046396551536412506,0.9546633139150092,0.079341181502903,-0.2019024097729579,0.10910930670013289,0.8171746723128419,1.1152842517202735,0.0,-0.5847726320374359,0.5587006088465869,0.8398527024109336
MCHC_max,-0.11061337181301857,0.8952848243719383,0.032916701445672734,-0.17512892113639467,-0.046097822489642476,0.8393488039920001,0.9549485421776236,0.0,-3.3604026817687083,0.0007782894457670167,10.327405586402627
Neutrophils_max,0.0025966169227288356,1.0025999910522592,0.010411601005497055,-0.017809746069446408,0.023002979914904076,0.9823479101316952,1.023269588798973,0.0,0.24939650696928253,0.8030540868414762,0.31643093629773344
