covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
subject_id,-1.3450703564387331e-08,0.9999999865492964,1.0237806358623825e-08,-3.3516435307985187e-08,6.615028179210522e-09,0.9999999664835652,1.000000006615028,0.0,-1.3138267215864186,0.18890452300625873,2.4042708498017373
gender,0.07141646166317091,1.0740284244052913,0.06678839999725793,-0.059486396916509685,0.20231932024285149,0.942248350987039,1.22423886995625,0.0,1.0692943934291432,0.2849370361507245,1.8112849393600565
anchor_age,0.3693818323187687,1.4468399484688932,0.014618105341613154,0.34073087232699434,0.39803279231054306,1.4059748032133381,1.4888928533435688,0.0,25.268789879852257,7.040686460820624e-141,465.57614528188327
disch_age,-0.3696188688162624,0.6909976412051855,0.014575079502537945,-0.39818549971304473,-0.34105223791948003,0.6715374461038942,0.7110217649385693,0.0,-25.3596468377343,7.033889612863119e-142,468.8994667799613
CKD_stage_first,-1.0228586599398333,0.3595655938396421,0.04554929891938019,-1.1121336453428676,-0.9335836745367989,0.32885654874855974,0.39314228883459534,0.0,-22.456079110026216,1.1161383246991073e-111,368.57550269888657
first_stage_icd,-0.029958080058307978,0.9704862154213747,0.010693067649286379,-0.050916107535159655,-0.009000052581456298,0.9503583950964815,0.9910403266625387,0.0,-2.801635699022935,0.005084425287162721,7.619699574929115
eGFR_first,-0.03335552220827713,0.9671946392830095,0.013862003810426099,-0.060524550430269275,-0.006186493986284982,0.9412706601350341,0.9938326029662813,0.0,-2.4062554493881523,0.016116990618683512,5.955273802286765
eGFR_last,0.03219818257249955,1.0327221525585604,0.014075175500901555,0.0046113455146519836,0.05978501963034711,1.0046219941302363,1.0616082970675298,0.0,2.2875865789692753,0.022161608211808796,5.495793611861668
eGFR_min,-0.012215345506815585,0.987858958966774,0.013599522645313052,-0.038869920098566046,0.01443922908493488,0.9618758217209558,1.0145439783120165,0.0,-0.8982186967441456,0.36906896751132356,1.438037658576359
eGFR_max,0.00763111968823912,1.0076603108886915,0.013852258759619342,-0.019518808585144272,0.03478104796162251,0.9806704499915456,1.035392982575388,0.0,0.5508935272335919,0.5817066648772338,0.7816362610150384
eGFR_mean,-0.010693358290211178,0.9893636124153328,0.01379110313158441,-0.037723423735194175,0.016336707154771823,0.9629792412649553,1.0164708808112275,0.0,-0.7753809240771485,0.4381146037350009,1.1906197898706057
eGFR_median,-0.016978406916673704,0.9831649139676162,0.013816587895064718,-0.044058421580232626,0.010101607746885219,0.9568980523436901,1.0101528012200098,0.0,-1.2288422471324043,0.21913095827723544,2.1901347757900362
"Albumin/Creatinine,_Urine_first",0.00024191435579154244,1.000241943619429,8.735340546008699e-05,7.070482716284743e-05,0.00041312388442023745,1.000070707326808,1.0004132092318447,0.0,2.7693752123044195,0.005616391421923678,7.47614080008979
"Albumin/Creatinine,_Urine_last",0.00027013587815044924,1.0002701723681324,9.286185574619102e-05,8.812998535036098e-05,0.0004521417709505375,1.0000881338689116,1.0004522440024481,0.0,2.909007966508677,0.0036257762060503723,8.107494404363594
"Albumin/Creatinine,_Urine_min",-0.0002670401634877869,0.9997329954885631,0.00015726758812689722,-0.0005752789721519845,4.119864517641066e-05,0.9994248864690695,1.0000411994938523,0.0,-1.6979987209590548,0.08950800323870622,3.4818395049779243
"Albumin/Creatinine,_Urine_max",-0.00022615765863517103,0.9997738679130803,0.00011369425448340047,-0.0004489943026717675,-3.3210145985745508e-06,0.999551106480186,0.999996678990916,0.0,-1.9891740322567522,0.04668199710083315,4.420989907524732
"Albumin/Creatinine,_Urine_mean",9.858461735159025e-05,1.0000985894769747,0.0003283612411757638,-0.0005449915892717774,0.000742160823974958,0.9994551568916696,1.0007424362934627,0.0,0.3002321985341147,0.7640000464090746,0.3883553689900298
"Albumin/Creatinine,_Urine_median",-8.00370097640882e-05,0.999919966193112,0.00019687791810409013,-0.0004659106385993311,0.0003058366190711548,0.9995341978809081,1.000305883391858,0.0,-0.40653116680039414,0.6843523616083832,0.5471887588814619
Bicarbonate_first,0.002461226467802887,1.0024642577720644,0.009199123749574134,-0.015568724770689473,0.020491177706295247,0.9845518413270871,1.020702563265673,0.0,0.2675500987707473,0.7890456462714726,0.3418193323613842
Bicarbonate_last,0.02270678256054302,1.0229665439367313,0.008579816068053334,0.005890652073180427,0.03952291304790562,1.0059080360817234,1.0403143353840771,0.0,2.6465348884448683,0.00813211161819511,6.942154267473609
Bicarbonate_min,0.0009851320953368345,1.0009856174973415,0.018078615330303558,-0.034448302842411835,0.036418567033085505,0.9661382849986367,1.0370898472757943,0.0,0.0544915679291846,0.9565435264276911,0.06409747662163061
Bicarbonate_max,0.003877102363649055,1.0038846280478242,0.015304051258218468,-0.02611828692001404,0.03387249164731215,0.9742198453280178,1.0344526969591752,0.0,0.25333830227254384,0.8000068003031957,0.3219158314848628
Bicarbonate_mean,-0.09088478275537532,0.9131229123446031,0.0566923474565175,-0.20199974196918055,0.02023017645842992,0.8170951387779376,1.020436193385909,0.0,-1.6031225876664057,0.10890759204501438,3.1988235657736657
Bicarbonate_median,0.008454701654404408,1.0084905435841696,0.0441181706288654,-0.0780153238419646,0.09492472715077344,0.9249502526434435,1.0995760837861566,0.0,0.1916376298901367,0.8480260643880253,0.23781948766319017
Albumin_first,0.0024127031461875343,1.0024156160566149,0.07821410324601533,-0.15088412229909987,0.1557095285914749,0.8599473416067366,1.1684867418006226,0.0,0.03084741812609673,0.9753912241993664,0.035947102686853916
Albumin_last,-0.12057922658336956,0.8864068575765816,0.07450809691991708,-0.26661241310302675,0.025453959936287657,0.7659698938337537,1.0257806781754826,0.0,-1.6183372219662344,0.10558994317520028,3.243455661916272
Albumin_min,0.07473560525514376,1.0775992016507738,0.12353023754839158,-0.16737921134138123,0.31685042185166873,0.8458787836820842,1.372797216101851,0.0,0.6049984743684066,0.5451800103968174,0.8751954297179723
Albumin_max,-0.042096288423735556,0.9587774569576646,0.13453829272814327,-0.30578649671240343,0.2215939198649323,0.736543857205087,1.2480644607619673,0.0,-0.31289447465189724,0.754360835554792,0.4066733178902364
Albumin_mean,-0.39010187578398536,0.67698790231163,0.4019728285207234,-1.1779541424482982,0.3977503908803276,0.30790803063040734,1.4884724472367838,0.0,-0.9704682707524694,0.3318131330973453,1.5915571058827775
Albumin_median,0.19467957204118866,1.2149216292548124,0.2562628826430825,-0.30758644851366757,0.6969455925960449,0.7352193061842083,2.0076112702913016,0.0,0.7596869668883505,0.44744172104992386,1.1602283102258262
Phosphate_first,0.02580073260151688,1.0261364525580443,0.030714219388859754,-0.034398031213910066,0.08599949641694384,0.966186855564432,1.0898057794972655,0.0,0.8400256661211117,0.40089399599962416,1.3187072838003508
Phosphate_last,0.015443969947722768,1.0155638443688764,0.027515463746973556,-0.03848534801426293,0.06937328790970847,0.9622458034483179,1.0718362379895647,0.0,0.5612832874540035,0.5746044328195175,0.7993589722186889
Phosphate_min,-0.19383986227801453,0.8237898135306042,0.06801544476854547,-0.3271476844168369,-0.06053204013919217,0.7209772580578063,0.9412636103181726,0.0,-2.8499389063417255,0.004372762747858046,7.837239210145104
Phosphate_max,-0.0479194754677565,0.9532105408201128,0.030377097597300468,-0.10745749271332364,0.011618541777810625,0.8981146980583647,1.0116862991941873,0.0,-1.5774869641270461,0.11468351928075374,3.124270012690292
Phosphate_mean,0.30935751454784527,1.36254941467345,0.17754925313606743,-0.03863262708083215,0.6573476561765227,0.9621040952201598,1.9296673994534095,0.0,1.7423757581833628,0.08144271493674529,3.6180705345436643
Phosphate_median,0.010207141978927399,1.010259412545605,0.13652375699284597,-0.25737450476114904,0.27778878871900387,0.7730786379144245,1.3202073250793516,0.0,0.07476458459506258,0.9404020203212105,0.08865045646612135
"Calcium,_Total_first",-0.007212118773517463,0.9928138261450044,0.05152258350831341,-0.10819452684026909,0.09377028929323417,0.8974530007526862,1.0983074239631512,0.0,-0.13997975804830814,0.888675983647355,0.17027059483511017
